"","TWII.Open","TWII.High","TWII.Low","TWII.Close","TWII.Volume","TWII.Adjusted"
"2015-03-03",9628.05957,9642.950195,9571.639648,9605.769531,1882000,9605.733398
"2015-03-04",9596.240234,9635.179688,9580.780273,9621.730469,1910300,9621.694336
"2015-03-05",9627.040039,9631.040039,9564.44043,9595.089844,1921600,9595.053711
"2015-03-06",9587.589844,9645.769531,9574.549805,9645.769531,2120500,9645.733398
"2015-03-09",9617.040039,9617.040039,9549.759766,9562.980469,1785400,9562.944336
"2015-03-10",9566.25,9583.780273,9520.330078,9536.530273,2012200,9536.495117
"2015-03-11",9503.280273,9561.80957,9472.540039,9523.179688,2230500,9523.144531
"2015-03-12",9537.230469,9608.019531,9530.740234,9596,2358800,9595.963867
"2015-03-13",9608.44043,9633.509766,9579.349609,9579.349609,1941300,9579.313477
"2015-03-16",9583.450195,9590.759766,9512.910156,9512.910156,1773200,9512.875
"2015-03-17",9555.099609,9629.799805,9539.44043,9539.44043,2021100,9539.405273
"2015-03-18",9563.740234,9653.429688,9561.5,9653.429688,2195500,9653.393555
"2015-03-19",9668.009766,9745.589844,9668.009766,9736.730469,2389700,9736.693359
"2015-03-20",9706.349609,9749.69043,9705.320313,9749.69043,2580300,9749.65332
"2015-03-23",9759.879883,9775.629883,9729.80957,9758.089844,2206800,9758.052734
"2015-03-24",9759.959961,9768.709961,9701.330078,9731.660156,1945600,9731.623047
"2015-03-25",9739.25,9743.580078,9653.469727,9667.830078,1966300,9667.793945
"2015-03-26",9579.629883,9619.120117,9540.030273,9619.120117,2194600,9619.083984
"2015-03-27",9593.070313,9608.44043,9503.719727,9503.719727,2251300,9503.68457
"2015-03-30",9533.379883,9556.25,9503.530273,9521.870117,1783800,9521.834961
"2015-03-31",9568.379883,9594.75,9527.870117,9586.44043,2184800,9586.404297
"2015-04-01",9575.110352,9575.110352,9503.530273,9507.660156,1788200,9507.625
"2015-04-02",9535.980469,9628.950195,9535.980469,9600.320313,1860500,9600.28418
"2015-04-07",9619.969727,9653.969727,9613.330078,9641.900391,2011600,9641.864258
"2015-04-08",9646.070313,9654.669922,9562,9571.969727,1983700,9571.933594
"2015-04-09",9597.209961,9663.049805,9559.709961,9568.040039,2165100,9568.003906
"2015-04-10",9626.879883,9648.339844,9582.839844,9617.700195,2002700,9617.664063
"2015-04-13",9622.639648,9666.519531,9622.589844,9666.519531,1855700,9666.483398
"2015-04-14",9646.280273,9664.099609,9631.19043,9642.219727,2034000,9642.183594
"2015-04-15",9629.700195,9654.150391,9508.139648,9540.05957,2435600,9540.024414
"2015-04-16",9578.709961,9656.870117,9578.709961,9656.870117,2224100,9656.833984
"2015-04-17",9608.599609,9615.519531,9570.929688,9570.929688,2047400,9570.893555
"2015-04-20",9541.830078,9572.650391,9508.570313,9552.849609,1925300,9552.814453
"2015-04-21",9554.799805,9598.860352,9512.639648,9533.980469,2098100,9533.945313
"2015-04-22",9549.610352,9630.790039,9549.610352,9613,2128600,9612.963867
"2015-04-23",9655.299805,9814.879883,9655.299805,9797.490234,3637800,9797.453125
"2015-04-24",9839.709961,9961.30957,9839.709961,9913.280273,3791200,9913.243164
"2015-04-27",9941.179688,10002.580078,9937.040039,9973.120117,3381800,9973.082031
"2015-04-28",9998.080078,10014.280273,9918.009766,9956.830078,2770800,9956.791992
"2015-04-29",9934.820313,9978.870117,9842.5,9853.830078,2859900,9853.792969
"2015-04-30",9841.150391,9894.900391,9820.049805,9820.049805,2644700,9820.012695
"2015-05-04",9853.509766,9871.650391,9800.480469,9845.040039,2298800,9845.00293
"2015-05-05",9849.129883,9855.639648,9788.129883,9820.129883,2134800,9820.092773
"2015-05-06",9780.389648,9829.429688,9735.94043,9818.200195,2353700,9818.163086
"2015-05-07",9789.820313,9789.820313,9704.110352,9704.110352,2315900,9704.073242
"2015-05-08",9724.290039,9760.509766,9692,9692,2012000,9691.962891
"2015-05-11",9763.94043,9797.19043,9635.879883,9663.719727,2383200,9663.683594
"2015-05-12",9637.709961,9702.669922,9637.209961,9680.730469,2141500,9680.694336
"2015-05-13",9697.169922,9743.330078,9687.660156,9724.110352,2129200,9724.073242
"2015-05-14",9730.330078,9734.549805,9600.240234,9610.830078,2198400,9610.793945
"2015-05-15",9638.05957,9644.830078,9552.860352,9579.480469,1997700,9579.444336
"2015-05-18",9603.75,9612.44043,9550.759766,9606.099609,2154300,9606.063477
"2015-05-19",9623.950195,9722.799805,9623.950195,9716.769531,2439000,9716.732422
"2015-05-20",9726.019531,9736.089844,9662.860352,9685.30957,2182900,9685.272461
"2015-05-21",9647.530273,9647.530273,9536.160156,9578.55957,2176000,9578.523438
"2015-05-22",9606.509766,9674.769531,9606.509766,9638.799805,2176100,9638.763672
"2015-05-25",9654.280273,9654.280273,9589.320313,9645.169922,1568200,9645.133789
"2015-05-26",9688.30957,9724.360352,9649.620117,9669.410156,1727100,9669.374023
"2015-05-27",9666.889648,9710.290039,9648.709961,9693.540039,2376600,9693.50293
"2015-05-28",9741.570313,9766.209961,9704.929688,9712.839844,2366200,9712.802734
"2015-05-29",9727.589844,9747.269531,9693,9701.070313,3159400,9701.033203
"2015-06-01",9688.129883,9692.339844,9589.089844,9625.69043,1981100,9625.654297
"2015-06-02",9619.879883,9657.019531,9584.55957,9614.259766,2134600,9614.223633
"2015-06-03",9617.75,9645.480469,9550.44043,9556.519531,2285900,9556.484375
"2015-06-04",9537.089844,9558.769531,9325.009766,9348.629883,2951500,9348.595703
"2015-06-05",9328.019531,9371.410156,9272.94043,9340.129883,2478600,9340.095703
"2015-06-08",9324.219727,9419.219727,9258.980469,9368.429688,2178100,9368.395508
"2015-06-09",9346.110352,9363.519531,9191.870117,9191.870117,2785900,9191.835938
"2015-06-10",9246.660156,9334.5,9246.660156,9298.5,2190900,9298.46582
"2015-06-11",9330.990234,9358.480469,9251.179688,9302.490234,2059600,9302.456055
"2015-06-12",9304.75,9339.330078,9263.410156,9301.929688,1713100,9301.895508
"2015-06-15",9304.660156,9324.94043,9252.339844,9259.480469,1595200,9259.446289
"2015-06-16",9272.700195,9272.700195,9177.950195,9212.780273,1737300,9212.746094
"2015-06-17",9232.80957,9242.219727,9170.089844,9189.830078,2054200,9189.795898
"2015-06-18",9189.44043,9243.839844,9187.870117,9218.370117,1959000,9218.335938
"2015-06-22",9247.759766,9371.480469,9247.759766,9341.769531,1993500,9341.735352
"2015-06-23",9375.780273,9438.389648,9375.780273,9391.139648,1944900,9391.105469
"2015-06-24",9390.269531,9409.44043,9364.379883,9397.30957,1725600,9397.275391
"2015-06-25",9415.780273,9500.570313,9415.780273,9476.339844,2096500,9476.304688
"2015-06-26",9481.950195,9489.910156,9442.94043,9462.570313,1584100,9462.535156
"2015-06-29",9358.959961,9358.959961,9227.110352,9236.099609,1867400,9236.06543
"2015-06-30",9223.269531,9323.019531,9204.450195,9323.019531,1858800,9322.985352
"2015-07-01",9311.759766,9404.759766,9298.360352,9375.230469,1618400,9375.196289
"2015-07-02",9372.459961,9400.679688,9350.049805,9379.240234,1753300,9379.206055
"2015-07-03",9369.5,9369.5,9265.139648,9358.230469,1571900,9358.196289
"2015-07-06",9309.860352,9347.540039,9255.959961,9255.959961,1580600,9255.925781
"2015-07-07",9278.330078,9332.969727,9244.459961,9250.160156,1872800,9250.125977
"2015-07-08",9225.910156,9225.910156,8946.75,8976.110352,3059900,8976.077148
"2015-07-09",8861.280273,8946.240234,8750.919922,8914.129883,2589100,8914.09668
"2015-07-10",NA,NA,NA,NA,NA,NA
"2015-07-13",8946.719727,9041.879883,8946.719727,9033.919922,2077600,9033.886719
"2015-07-14",9061.580078,9124.759766,9041.759766,9041.759766,2139300,9041.726563
"2015-07-15",9063.540039,9089.469727,9005.099609,9054.200195,1789400,9054.166992
"2015-07-16",9062.759766,9085.30957,9021.820313,9042.209961,1666800,9042.176758
"2015-07-17",9060.919922,9079.230469,9018,9045.980469,1615500,9045.947266
"2015-07-20",9085,9124.879883,8952.639648,8975,1767100,8974.966797
"2015-07-21",8997.55957,9010.709961,8940.379883,9005.959961,1714600,9005.926758
"2015-07-22",8955.589844,8968.389648,8896.099609,8918.700195,1720100,8918.666992
"2015-07-23",8865.360352,8895.879883,8751.709961,8791.120117,2076700,8791.087891
"2015-07-24",8809.650391,8811.759766,8733.429688,8767.860352,1622400,8767.828125
"2015-07-27",8733.240234,8733.240234,8553.089844,8556.679688,2322200,8556.647461
"2015-07-28",8566.419922,8635.879883,8532,8582.490234,2273000,8582.458008
"2015-07-29",8587.700195,8619.410156,8516.230469,8563.480469,2046200,8563.448242
"2015-07-30",8567.230469,8697.179688,8567.230469,8651.490234,2008700,8651.458008
"2015-07-31",8670.919922,8676.290039,8591.370117,8665.339844,2024400,8665.307617
"2015-08-03",8636.530273,8636.530273,8482.919922,8524.410156,1822300,8524.37793
"2015-08-04",8538.44043,8590.299805,8433.919922,8510.860352,2242500,8510.828125
"2015-08-05",8504.94043,8563.009766,8486.269531,8542.269531,1849400,8542.237305
"2015-08-06",8564.549805,8586.240234,8404.669922,8449.55957,1995900,8449.527344
"2015-08-07",8409.009766,8458.040039,8368.400391,8442.290039,1654200,8442.257813
"2015-08-10",8410.629883,8484.179688,8374.080078,8466.839844,1708400,8466.807617
"2015-08-11",8542.129883,8586.219727,8393.080078,8394.139648,2176400,8394.107422
"2015-08-12",8365.150391,8376.589844,8235.950195,8283.379883,2319000,8283.347656
"2015-08-13",8284.959961,8348.389648,8271.69043,8311.740234,2002800,8311.708008
"2015-08-14",8315.139648,8343.980469,8283.349609,8305.639648,1771200,8305.607422
"2015-08-17",8307.900391,8308.540039,8213.419922,8213.419922,1730700,8213.387695
"2015-08-18",8237.080078,8277.219727,8166.77002,8177.220215,1910300,8177.189453
"2015-08-19",8182.810059,8182.810059,7987.569824,8021.839844,2562600,8021.809082
"2015-08-20",8008.680176,8063.799805,7951.720215,8029.810059,2051500,8029.779297
"2015-08-21",7941.950195,7941.950195,7786.919922,7786.919922,2548500,7786.891113
"2015-08-24",7719.629883,7719.629883,7203.069824,7410.339844,3913000,7410.312012
"2015-08-25",7427.359863,7677.930176,7368.470215,7675.640137,3020700,7675.611328
"2015-08-26",7636.120117,7762.450195,7547.609863,7715.589844,2504000,7715.561035
"2015-08-27",7762.629883,7856.399902,7762.629883,7824.549805,2625000,7824.520508
"2015-08-28",7923.77002,8039.759766,7923.77002,8019.180176,2574100,8019.149414
"2015-08-31",8026.620117,8174.919922,7961.77002,8174.919922,2653300,8174.88916
"2015-09-01",8117.5,8119.899902,8002.180176,8017.560059,2184600,8017.529297
"2015-09-02",7970.399902,8068.060059,7907.310059,8035.290039,2197000,8035.259277
"2015-09-03",8071.370117,8101.129883,8007.47998,8095.950195,2443000,8095.919434
"2015-09-04",8087.620117,8128.22998,7990.859863,8000.600098,2329400,8000.569336
"2015-09-07",7990.759766,8053.200195,7957.799805,7986.560059,1496400,7986.529297
"2015-09-08",7993.100098,8031.259766,7978.779785,8001.5,1503100,8001.469238
"2015-09-09",8097.220215,8296.129883,8097.220215,8286.919922,2746900,8286.887695
"2015-09-10",8247.639648,8274.820313,8214.5,8268.679688,2036300,8268.647461
"2015-09-11",8271.25,8313.179688,8233.139648,8305.820313,1841800,8305.788086
"2015-09-14",8332.570313,8360.030273,8259.30957,8307.290039,1769100,8307.257813
"2015-09-15",8320.219727,8327.950195,8226.070313,8259.990234,1622000,8259.958008
"2015-09-16",8298.129883,8342.360352,8276.94043,8333.290039,1864800,8333.257813
"2015-09-17",8377.30957,8467.150391,8377.30957,8445.5,2321600,8445.467773
"2015-09-18",8427.519531,8488.530273,8399.709961,8462.139648,2296800,8462.107422
"2015-09-21",8404.5,8404.5,8285.429688,8307.040039,1810100,8307.007813
"2015-09-22",8331.44043,8365.919922,8325.780273,8365.919922,1758200,8365.887695
"2015-09-23",8310.820313,8310.820313,8186.220215,8193.419922,1933600,8193.387695
"2015-09-24",8224.230469,8257.139648,8101.899902,8123.100098,1964900,8123.069336
"2015-09-25",8131.490234,8152.5,8061.870117,8132.350098,1654300,8132.319336
"2015-09-29",NA,NA,NA,NA,NA,NA
"2015-09-30",8097.149902,8181.240234,8059.680176,8181.240234,2283600,8181.209473
"2015-10-01",8194.299805,8317.790039,8170.779785,8295.94043,2108700,8295.908203
"2015-10-02",8290.429688,8320.660156,8253.75,8305.030273,1758800,8304.998047
"2015-10-05",8342.990234,8364.589844,8316.830078,8352.360352,1933400,8352.328125
"2015-10-06",8409.30957,8482.830078,8390.889648,8394.099609,2193800,8394.067383
"2015-10-07",8398.530273,8495.230469,8385.040039,8495.230469,2089300,8495.198242
"2015-10-08",8528.459961,8544.929688,8434.5,8445.959961,1977700,8445.927734
"2015-10-12",8478.339844,8578.219727,8478.339844,8573.719727,2081500,8573.6875
"2015-10-13",8571.570313,8574.110352,8518.410156,8567.919922,1877100,8567.887695
"2015-10-14",8545.139648,8553.870117,8515.530273,8522.509766,1941200,8522.477539
"2015-10-15",8573.379883,8652.469727,8573.379883,8601.519531,2055300,8601.487305
"2015-10-16",8596.429688,8627.830078,8574.639648,8604.950195,2165800,8604.917969
"2015-10-19",8628.790039,8670.320313,8603.080078,8631.5,1765400,8631.467773
"2015-10-20",8651.080078,8663.120117,8618.480469,8653.599609,1994500,8653.567383
"2015-10-21",8668.080078,8690.389648,8591.419922,8609.230469,2022800,8609.198242
"2015-10-22",8600.400391,8631.169922,8594.209961,8608.459961,1675200,8608.427734
"2015-10-23",8671.519531,8740.080078,8662.030273,8673.80957,1974500,8673.777344
"2015-10-26",8706.80957,8757.139648,8706.80957,8745.360352,1778100,8745.328125
"2015-10-27",8724,8733.530273,8662.769531,8701.320313,1841000,8701.288086
"2015-10-28",8679.240234,8714.009766,8632.379883,8665.990234,1784700,8665.958008
"2015-10-29",8682.580078,8704.589844,8568.129883,8571.080078,1985000,8571.047852
"2015-10-30",8578.25,8586.900391,8503.69043,8554.30957,1963300,8554.277344
"2015-11-02",8571.530273,8614.769531,8524.009766,8614.769531,1570900,8614.737305
"2015-11-03",8643.209961,8728.05957,8643.209961,8713.19043,2018200,8713.158203
"2015-11-04",8759.94043,8864.169922,8754.179688,8857.019531,2620400,8856.987305
"2015-11-05",8858.730469,8871.870117,8828.040039,8850.179688,1999200,8850.147461
"2015-11-06",8857.610352,8857.610352,8671.889648,8693.570313,2240500,8693.538086
"2015-11-09",8702.669922,8746.280273,8623.700195,8642.480469,1754100,8642.448242
"2015-11-10",8614.549805,8614.549805,8529.540039,8536.900391,1703500,8536.868164
"2015-11-11",8543.629883,8557.69043,8415.009766,8415.009766,1930600,8414.977539
"2015-11-12",8426.759766,8467.30957,8374.070313,8428.089844,1541900,8428.057617
"2015-11-13",8402.110352,8453.040039,8329.5,8329.5,1693800,8329.467773
"2015-11-16",8278.120117,8312.05957,8217.339844,8295.400391,1820000,8295.368164
"2015-11-17",8369.139648,8471.889648,8369.139648,8419.419922,1799600,8419.387695
"2015-11-18",8432.25,8455.139648,8326.719727,8340.469727,1761600,8340.4375
"2015-11-19",8382.089844,8477.200195,8357.200195,8477.200195,1792800,8477.167969
"2015-11-20",8472.650391,8484.05957,8434.330078,8465.450195,1579100,8465.417969
"2015-11-23",8480.589844,8503.080078,8450.009766,8485.730469,1530200,8485.698242
"2015-11-24",8472.240234,8497.830078,8397.44043,8400.139648,1630600,8400.107422
"2015-11-25",8407.540039,8426.620117,8352.169922,8386.129883,1693600,8386.097656
"2015-11-26",8411.160156,8510.700195,8411.160156,8484.900391,1659700,8484.868164
"2015-11-27",8493.179688,8505.080078,8397.490234,8398.400391,1419800,8398.368164
"2015-11-30",8339.830078,8339.830078,8239,8320.610352,3289700,8320.578125
"2015-12-01",8359.269531,8463.299805,8339.5,8463.299805,1974700,8463.267578
"2015-12-02",8475.959961,8497.19043,8441.280273,8457.400391,1939900,8457.368164
"2015-12-03",8424.540039,8484.519531,8393.290039,8456.05957,1826900,8456.027344
"2015-12-04",8423.700195,8423.700195,8355.75,8398.599609,1789400,8398.567383
"2015-12-07",8432.469727,8535.360352,8432.469727,8454.269531,1799000,8454.237305
"2015-12-08",8442.05957,8453.629883,8335.669922,8343.860352,2054400,8343.828125
"2015-12-09",8329.860352,8343.370117,8229.620117,8229.620117,2149800,8229.587891
"2015-12-10",8214.269531,8228.429688,8133.419922,8216.169922,2110400,8216.137695
"2015-12-11",8217.330078,8253.110352,8108.680176,8115.890137,2056200,8115.859375
"2015-12-14",8058.669922,8068.97998,7980.589844,8040.160156,1808300,8040.129395
"2015-12-15",8074.47998,8140.060059,8073.350098,8073.350098,1674400,8073.319336
"2015-12-16",8144.029785,8204.200195,8121.060059,8184.660156,1987800,8184.629395
"2015-12-17",8214.620117,8319.669922,8214.620117,8319.669922,2194700,8319.637695
"2015-12-18",8272.410156,8317.480469,8241.320313,8257.320313,1959000,8257.288086
"2015-12-21",8228.049805,8289.589844,8191.529785,8282.169922,2161800,8282.137695
"2015-12-22",8283.030273,8316.44043,8261.719727,8292.740234,1832100,8292.708008
"2015-12-23",8296.580078,8359.25,8296.580078,8315.700195,1938800,8315.667969
"2015-12-24",8351.200195,8393.410156,8324.360352,8324.360352,1710600,8324.328125
"2015-12-25",8328.94043,8364.299805,8320.099609,8363.280273,1236500,8363.248047
"2015-12-28",8374.179688,8394.599609,8358.490234,8358.490234,1219000,8358.458008
"2015-12-29",8349.269531,8351.160156,8286.839844,8293.910156,1186200,8293.87793
"2015-12-30",8313.370117,8342.339844,8262.519531,8279.990234,1300600,8279.958008
"2015-12-31",8273.769531,8338.05957,8258.730469,8338.05957,1191500,8338.027344
"2016-01-04",8315.790039,8326.330078,8109.089844,8114.259766,1717400,8114.229004
"2016-01-05",8105,8142.640137,8055.959961,8075.109863,1710600,8075.079102
"2016-01-06",8064.25,8076.540039,7948.430176,7990.390137,2040600,7990.359375
"2016-01-07",7963.240234,7980.5,7770.160156,7852.060059,2544700,7852.030273
"2016-01-08",7811.200195,7906.549805,7788.709961,7893.970215,1875700,7893.939941
"2016-01-11",7855.799805,7855.799805,7726.220215,7788.419922,1949300,7788.391113
"2016-01-12",7807.930176,7851.810059,7732.109863,7768.450195,2027700,7768.421387
"2016-01-13",7799.560059,7865.97998,7786.330078,7824.609863,1698800,7824.580566
"2016-01-14",7752.089844,7752.089844,7662.339844,7742.879883,1809100,7742.851074
"2016-01-15",7809,7842.339844,7708.660156,7762.009766,1991800,7761.980957
"2016-01-18",7678.669922,7834.25,7627.890137,7811.180176,1942500,7811.151367
"2016-01-19",7816.450195,7854.879883,7786.77002,7854.879883,1581200,7854.850098
"2016-01-20",7835.169922,7835.169922,7687.600098,7699.120117,2046500,7699.091309
"2016-01-21",7713.169922,7748.370117,7664.009766,7664.009766,1763600,7663.980957
